# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5 (uncommitted changes)
# rbxts-transformer-surge: 0710f5d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
deeply nested object	blink	decode	1	5	1623338
deeply nested object	blink	decode	1	6	1615274
deeply nested object	blink	decode	1	7	1623449
deeply nested object	blink	decode	1	8	1622793
deeply nested object	blink	decode	1	9	1597885
deeply nested object	blink	decode	2	1	1655736
deeply nested object	blink	decode	2	2	1691788
deeply nested object	blink	decode	2	3	1623067
deeply nested object	blink	decode	2	4	1657417
deeply nested object	blink	decode	2	5	1683844
deeply nested object	blink	decode	2	6	1680912
deeply nested object	blink	decode	2	7	1603615
deeply nested object	blink	decode	2	8	1513825
deeply nested object	blink	decode	2	9	1491349
deeply nested object	baseline	encode	1	1	4644549
deeply nested object	baseline	encode	1	2	4676796
deeply nested object	baseline	encode	1	3	4560013
deeply nested object	baseline	encode	1	4	4445132
deeply nested object	baseline	encode	1	5	4540144
deeply nested object	baseline	encode	1	6	4659981
deeply nested object	baseline	encode	1	7	4638646
deeply nested object	baseline	encode	1	8	4608109
deeply nested object	baseline	encode	1	9	4281496
deeply nested object	baseline	encode	2	1	4235308
deeply nested object	baseline	encode	2	2	4286023
deeply nested object	baseline	encode	2	3	4345114
deeply nested object	baseline	encode	2	4	4614728
deeply nested object	baseline	encode	2	5	4545514
deeply nested object	baseline	encode	2	6	4604378
deeply nested object	baseline	encode	2	7	4632146
deeply nested object	baseline	encode	2	8	4620536
deeply nested object	baseline	encode	2	9	4635427
deeply nested object	baseline	decode	1	1	2662047
deeply nested object	baseline	decode	1	2	2630738
deeply nested object	baseline	decode	1	3	2624974
deeply nested object	baseline	decode	1	4	2609997
deeply nested object	baseline	decode	1	5	2658306
deeply nested object	baseline	decode	1	6	2720335
