# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5
# rbxts-transformer-surge: 0710f5d (uncommitted changes)
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
wide struct	surge	decode	1	6	673860
wide struct	surge	decode	1	7	698174
wide struct	surge	decode	1	8	684820
wide struct	surge	decode	1	9	693652
wide struct	surge	decode	2	1	677975
wide struct	surge	decode	2	2	603033
wide struct	surge	decode	2	3	638840
wide struct	surge	decode	2	4	608886
wide struct	surge	decode	2	5	605653
wide struct	surge	decode	2	6	637156
wide struct	surge	decode	2	7	612670
wide struct	surge	decode	2	8	599131
wide struct	surge	decode	2	9	625703
wide struct	fbs	encode	1	1	720947
wide struct	fbs	encode	1	2	701626
wide struct	fbs	encode	1	3	711933
wide struct	fbs	encode	1	4	719943
wide struct	fbs	encode	1	5	730414
wide struct	fbs	encode	1	6	713769
wide struct	fbs	encode	1	7	727294
wide struct	fbs	encode	1	8	723058
wide struct	fbs	encode	1	9	722061
wide struct	fbs	encode	2	1	718987
wide struct	fbs	encode	2	2	740495
wide struct	fbs	encode	2	3	753064
wide struct	fbs	encode	2	4	752715
wide struct	fbs	encode	2	5	743021
wide struct	fbs	encode	2	6	742499
wide struct	fbs	encode	2	7	742708
wide struct	fbs	encode	2	8	707932
wide struct	fbs	encode	2	9	709943
wide struct	fbs	decode	1	1	517844
wide struct	fbs	decode	1	2	519342
wide struct	fbs	decode	1	3	528845
wide struct	fbs	decode	1	4	510877
wide struct	fbs	decode	1	5	521168
wide struct	fbs	decode	1	6	519310
wide struct	fbs	decode	1	7	534608
wide struct	fbs	decode	1	8	523356
wide struct	fbs	decode	1	9	506969
wide struct	fbs	decode	2	1	524939
wide struct	fbs	decode	2	2	485513
wide struct	fbs	decode	2	3	493847
wide struct	fbs	decode	2	4	481647
wide struct	fbs	decode	2	5	477642
wide struct	fbs	decode	2	6	493258
wide struct	fbs	decode	2	7	483919
wide struct	fbs	decode	2	8	484191
wide struct	fbs	decode	2	9	486546
wide struct	serio	encode	1	1	121389
wide struct	serio	encode	1	2	121070
wide struct	serio	encode	1	3	120202
wide struct	serio	encode	1	4	120141
wide struct	serio	encode	1	5	119211
wide struct	serio	encode	1	6	121543
wide struct	serio	encode	1	7	119740
wide struct	serio	encode	1	8	119224
wide struct	serio	encode	1	9	120212
wide struct	serio	encode	2	1	117573
wide struct	serio	encode	2	2	120354
wide struct	serio	encode	2	3	120277
wide struct	serio	encode	2	4	121197
wide struct	serio	encode	2	5	122524
wide struct	serio	encode	2	6	121316
wide struct	serio	encode	2	7	119082
wide struct	serio	encode	2	8	118670
wide struct	serio	encode	2	9	119393
wide struct	serio	decode	1	1	248581
wide struct	serio	decode	1	2	250508
wide struct	serio	decode	1	3	246014
wide struct	serio	decode	1	4	248575
wide struct	serio	decode	1	5	244837
wide struct	serio	decode	1	6	248805
wide struct	serio	decode	1	7	250890
wide struct	serio	decode	1	8	249350
wide struct	serio	decode	1	9	247214
wide struct	serio	decode	2	1	251870
wide struct	serio	decode	2	2	242531
wide struct	serio	decode	2	3	240047
wide struct	serio	decode	2	4	244500
wide struct	serio	decode	2	5	239744
wide struct	serio	decode	2	6	232079
wide struct	serio	decode	2	7	240527
wide struct	serio	decode	2	8	242235
wide struct	serio	decode	2	9	239050
wide struct	blink	encode	1	1	1292936
wide struct	blink	encode	1	2	1244858
wide struct	blink	encode	1	3	1330833
wide struct	blink	encode	1	4	1338859
wide struct	blink	encode	1	5	1309095
wide struct	blink	encode	1	6	1322656
wide struct	blink	encode	1	7	1343714
wide struct	blink	encode	1	8	1340768
wide struct	blink	encode	1	9	1315715
wide struct	blink	encode	2	1	1217160
wide struct	blink	encode	2	2	1366830
wide struct	blink	encode	2	3	1391067
wide struct	blink	encode	2	4	1373447
wide struct	blink	encode	2	5	1314627
wide struct	blink	encode	2	6	1350467
wide struct	blink	encode	2	7	1222105
wide struct	blink	encode	2	8	1297480
wide struct	blink	encode	2	9	1192691
wide struct	blink	decode	1	1	497399
wide struct	blink	decode	1	2	485358
